,provinsi,kab_kota,kecamatan,url
1135,Prov. Jawa Timur,Kab. Mojokerto,Kec. Kutorejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050307
1136,Prov. Jawa Timur,Kab. Mojokerto,Kec. Dawar Blandong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050317
1137,Prov. Jawa Timur,Kab. Mojokerto,Kec. Gedeg,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050314
1138,Prov. Jawa Timur,Kab. Mojokerto,Kec. Jatirejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050301
1139,Prov. Jawa Timur,Kab. Mojokerto,Kec. Trowulan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050312
1140,Prov. Jawa Timur,Kab. Mojokerto,Kec. Bangsal,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050309
1141,Prov. Jawa Timur,Kab. Mojokerto,Kec. Sooko,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050313
1142,Prov. Jawa Timur,Kab. Mojokerto,Kec. Dlanggu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050310
1143,Prov. Jawa Timur,Kab. Mojokerto,Kec. Gondang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050302
1144,Prov. Jawa Timur,Kab. Mojokerto,Kec. Mojoanyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050318
1145,Prov. Jawa Timur,Kab. Mojokerto,Kec. Trawas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050304
1146,Prov. Jawa Timur,Kab. Magetan,Kec. Magetan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051006
1147,Prov. Jawa Timur,Kab. Magetan,Kec. Plaosan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051007
1148,Prov. Jawa Timur,Kab. Magetan,Kec. Kawedanan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051005
1149,Prov. Jawa Timur,Kab. Magetan,Kec. Parang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051002
1150,Prov. Jawa Timur,Kab. Magetan,Kec. Panekan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051008
1151,Prov. Jawa Timur,Kab. Magetan,Kec. Maospati,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051011
1152,Prov. Jawa Timur,Kab. Magetan,Kec. Lembeyan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051003
1153,Prov. Jawa Timur,Kab. Magetan,Kec. Bendo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051010
1154,Prov. Jawa Timur,Kab. Magetan,Kec. Sukomoro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051009
1155,Prov. Jawa Timur,Kab. Magetan,Kec. Poncol,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051001
1156,Prov. Jawa Timur,Kab. Magetan,Kec. Ngariboyo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051017
1157,Prov. Jawa Timur,Kab. Magetan,Kec. Takeran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051004
1158,Prov. Jawa Timur,Kab. Magetan,Kec. Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051014
1159,Prov. Jawa Timur,Kab. Magetan,Kec. Karas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051016
1160,Prov. Jawa Timur,Kab. Magetan,Kec. Sidorejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051019
1161,Prov. Jawa Timur,Kab. Magetan,Kec. Kartoharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051015
1162,Prov. Jawa Timur,Kab. Magetan,Kec. Karangrejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051012
1163,Prov. Jawa Timur,Kab. Magetan,Kec. Nguntoronadi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051018
1164,Prov. Jawa Timur,Kab. Situbondo,Kec. Besuki,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052304
1165,Prov. Jawa Timur,Kab. Situbondo,Kec. Panji,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052312
1166,Prov. Jawa Timur,Kab. Situbondo,Kec. Situbondo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052310
1167,Prov. Jawa Timur,Kab. Situbondo,Kec. Arjasa,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052314
1168,Prov. Jawa Timur,Kab. Situbondo,Kec. Asembagus,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052316
1169,Prov. Jawa Timur,Kab. Situbondo,Kec. Banyuputih,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052317
1170,Prov. Jawa Timur,Kab. Situbondo,Kec. Panarukan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052309
1171,Prov. Jawa Timur,Kab. Situbondo,Kec. Kapongan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052313
1172,Prov. Jawa Timur,Kab. Situbondo,Kec. Jangkar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052315
1173,Prov. Jawa Timur,Kab. Situbondo,Kec. Suboh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052305
1174,Prov. Jawa Timur,Kab. Situbondo,Kec. Sumbermalang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052301
1175,Prov. Jawa Timur,Kab. Situbondo,Kec. Mangaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052311
1176,Prov. Jawa Timur,Kab. Situbondo,Kec. Kendit,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052308
1177,Prov. Jawa Timur,Kab. Situbondo,Kec. Jatibanteng,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052302
1178,Prov. Jawa Timur,Kab. Situbondo,Kec. Mlandingan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052306
1179,Prov. Jawa Timur,Kab. Situbondo,Kec. Bungatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052307
1180,Prov. Jawa Timur,Kab. Situbondo,Kec. Banyuglugur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/052303
1181,Prov. Jawa Timur,Kab. Trenggalek,Kec. Trenggalek,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051711
1182,Prov. Jawa Timur,Kab. Trenggalek,Kec. Panggul,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051701
1183,Prov. Jawa Timur,Kab. Trenggalek,Kec. Dongko,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051705
1184,Prov. Jawa Timur,Kab. Trenggalek,Kec. Pule,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051706
1185,Prov. Jawa Timur,Kab. Trenggalek,Kec. Durenan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051709
1186,Prov. Jawa Timur,Kab. Trenggalek,Kec. Watulimo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051703
1187,Prov. Jawa Timur,Kab. Trenggalek,Kec. Munjungan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051702
1188,Prov. Jawa Timur,Kab. Trenggalek,Kec. Gandusari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051708
1189,Prov. Jawa Timur,Kab. Trenggalek,Kec. Karangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051707
1190,Prov. Jawa Timur,Kab. Trenggalek,Kec. Pogalan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051710
1191,Prov. Jawa Timur,Kab. Trenggalek,Kec. Tugu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051712
1192,Prov. Jawa Timur,Kab. Trenggalek,Kec. Bendungan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051713
1193,Prov. Jawa Timur,Kab. Trenggalek,Kec. Kampak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051704
1194,Prov. Jawa Timur,Kab. Trenggalek,Kec. Suruh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051714
1195,Prov. Jawa Timur,Kab. Pacitan,Kec. Tulakan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051210
1196,Prov. Jawa Timur,Kab. Pacitan,Kec. Ngadirojo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051211
1197,Prov. Jawa Timur,Kab. Pacitan,Kec. Pacitan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051204
1198,Prov. Jawa Timur,Kab. Pacitan,Kec. Tegalombo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051209
1199,Prov. Jawa Timur,Kab. Pacitan,Kec. Arjosari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051206
1200,Prov. Jawa Timur,Kab. Pacitan,Kec. Donorojo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051201
1201,Prov. Jawa Timur,Kab. Pacitan,Kec. Kebonagung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051205
1202,Prov. Jawa Timur,Kab. Pacitan,Kec. Nawangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051207
1203,Prov. Jawa Timur,Kab. Pacitan,Kec. Bandar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051208
1204,Prov. Jawa Timur,Kab. Pacitan,Kec. Punung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051202
1205,Prov. Jawa Timur,Kab. Pacitan,Kec. Pringkuku,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051203
1206,Prov. Jawa Timur,Kab. Pacitan,Kec. Sudimoro,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/051212
1207,Prov. Jawa Timur,Kab. Madiun,Kec. Saradan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050808
1208,Prov. Jawa Timur,Kab. Madiun,Kec. Geger,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050802
1209,Prov. Jawa Timur,Kab. Madiun,Kec. Dagangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050804
1210,Prov. Jawa Timur,Kab. Madiun,Kec. Mejayan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050810
1211,Prov. Jawa Timur,Kab. Madiun,Kec. Pilangkenceng,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050809
1212,Prov. Jawa Timur,Kab. Madiun,Kec. Dolopo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050803
1213,Prov. Jawa Timur,Kab. Madiun,Kec. Wungu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050805
1214,Prov. Jawa Timur,Kab. Madiun,Kec. Kebonsari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050801
1215,Prov. Jawa Timur,Kab. Madiun,Kec. Balerejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050812
1216,Prov. Jawa Timur,Kab. Madiun,Kec. Kare,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050806
1217,Prov. Jawa Timur,Kab. Madiun,Kec. Gemarang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050807
1218,Prov. Jawa Timur,Kab. Madiun,Kec. Jiwan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050815
1219,Prov. Jawa Timur,Kab. Madiun,Kec. Madiun,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050813
1220,Prov. Jawa Timur,Kab. Madiun,Kec. Wonoasri,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050811
1221,Prov. Jawa Timur,Kab. Madiun,Kec. Sawahan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/050814
1222,Prov. Jawa Timur,Kota Malang,Kec. Lowokwaru,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056105
1223,Prov. Jawa Timur,Kota Malang,Kec. Klojen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056103
1224,Prov. Jawa Timur,Kota Malang,Kec. Blimbing,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056104
1225,Prov. Jawa Timur,Kota Malang,Kec. Sukun,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056102
1226,Prov. Jawa Timur,Kota Malang,Kec. Kedungkandang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056101
1227,Prov. Jawa Timur,Kota Kediri,Kec. Mojoroto,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056301
1228,Prov. Jawa Timur,Kota Kediri,Kec. Kota Kediri,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056302
1229,Prov. Jawa Timur,Kota Kediri,Kec. Pesantren,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056303
1230,Prov. Jawa Timur,Kota Probolinggo,Kec. Kanigaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056705
1231,Prov. Jawa Timur,Kota Probolinggo,Kec. Mayangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056703
1232,Prov. Jawa Timur,Kota Probolinggo,Kec. Kademangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056701
1233,Prov. Jawa Timur,Kota Probolinggo,Kec. Kedopok,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056704
1234,Prov. Jawa Timur,Kota Probolinggo,Kec. Wonoasih,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056702
1235,Prov. Jawa Timur,Kota Madiun,Kec. Taman,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056202
1236,Prov. Jawa Timur,Kota Madiun,Kec. Manguharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056201
1237,Prov. Jawa Timur,Kota Madiun,Kec. Kartoharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056203
1238,Prov. Jawa Timur,Kota Batu,Kec. Batu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056801
1239,Prov. Jawa Timur,Kota Batu,Kec. Bumiaji,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056803
1240,Prov. Jawa Timur,Kota Batu,Kec. Junrejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056802
1241,Prov. Jawa Timur,Kota Pasuruan,Kec. Panggungrejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056604
1242,Prov. Jawa Timur,Kota Pasuruan,Kec. Purworejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056602
1243,Prov. Jawa Timur,Kota Pasuruan,Kec. Gadingrejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056601
1244,Prov. Jawa Timur,Kota Pasuruan,Kec. Bugul Kidul,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056603
1245,Prov. Jawa Timur,Kota Blitar,Kec. Sananwetan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056503
1246,Prov. Jawa Timur,Kota Blitar,Kec. Kepanjenkidul,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056502
1247,Prov. Jawa Timur,Kota Blitar,Kec. Sukorejo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056501
1248,Prov. Jawa Timur,Kota Mojokerto,Kec. Magersari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056402
1249,Prov. Jawa Timur,Kota Mojokerto,Kec. Kranggan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056403
1250,Prov. Jawa Timur,Kota Mojokerto,Kec. Prajurit Kulon,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/056401
1251,Prov. Jawa Tengah,Kab. Cilacap,Kec. Majenang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030103
1252,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kroya,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030119
1253,Prov. Jawa Tengah,Kab. Cilacap,Kec. Wanareja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030102
1254,Prov. Jawa Tengah,Kab. Cilacap,Kec. Gandrungmangu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030110
1255,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cimanggu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030104
1256,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kesugihan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030115
1257,Prov. Jawa Tengah,Kab. Cilacap,Kec. Karangpucung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030105
1258,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kawunganten,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030112
1259,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030122
1260,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kedungreja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030108
1261,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sidareja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030107
1262,Prov. Jawa Tengah,Kab. Cilacap,Kec. Nusawungu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030121
1263,Prov. Jawa Tengah,Kab. Cilacap,Kec. Adipala,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030116
1264,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cipari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030106
1265,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Tengah,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030123
1266,Prov. Jawa Tengah,Kab. Cilacap,Kec. Binangun,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030120
1267,Prov. Jawa Tengah,Kab. Cilacap,Kec. Jeruklegi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030114
1268,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030124
1269,Prov. Jawa Tengah,Kab. Cilacap,Kec. Bantarsari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030111
1270,Prov. Jawa Tengah,Kab. Cilacap,Kec. Dayeuhluhur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030101
1271,Prov. Jawa Tengah,Kab. Cilacap,Kec. Maos,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030117
1272,Prov. Jawa Tengah,Kab. Cilacap,Kec. Patimuan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030109
1273,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sampang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030118
1274,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kampung Laut,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030113
1275,Prov. Jawa Tengah,Kab. Brebes,Kec. Brebes,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032917
1276,Prov. Jawa Tengah,Kab. Brebes,Kec. Bumiayu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032903
1277,Prov. Jawa Tengah,Kab. Brebes,Kec. Banjarharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032909
1278,Prov. Jawa Tengah,Kab. Brebes,Kec. Bantarkawung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032902
1279,Prov. Jawa Tengah,Kab. Brebes,Kec. Bulakamba,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032913
1280,Prov. Jawa Tengah,Kab. Brebes,Kec. Ketanggungan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032908
1281,Prov. Jawa Tengah,Kab. Brebes,Kec. Paguyangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032904
1282,Prov. Jawa Tengah,Kab. Brebes,Kec. Losari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032910
1283,Prov. Jawa Tengah,Kab. Brebes,Kec. Larangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032907
1284,Prov. Jawa Tengah,Kab. Brebes,Kec. Wanasari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032914
1285,Prov. Jawa Tengah,Kab. Brebes,Kec. Salem,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032901
1286,Prov. Jawa Tengah,Kab. Brebes,Kec. Tanjung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032911
1287,Prov. Jawa Tengah,Kab. Brebes,Kec. Tonjong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032906
1288,Prov. Jawa Tengah,Kab. Brebes,Kec. Jatibarang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032916
1289,Prov. Jawa Tengah,Kab. Brebes,Kec. Sirampog,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032905
1290,Prov. Jawa Tengah,Kab. Brebes,Kec. Songgom,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032915
1291,Prov. Jawa Tengah,Kab. Brebes,Kec. Kersana,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/032912
1292,Prov. Jawa Tengah,Kab. Banyumas,Kec. Purwokerto Timur,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030226
1293,Prov. Jawa Tengah,Kab. Banyumas,Kec. Cilongok,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030217
1294,Prov. Jawa Tengah,Kab. Banyumas,Kec. Purwokerto Selatan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030224
1295,Prov. Jawa Tengah,Kab. Banyumas,Kec. Wangon,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030202
1296,Prov. Jawa Tengah,Kab. Banyumas,Kec. Ajibarang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030214
1297,Prov. Jawa Tengah,Kab. Banyumas,Kec. Sokaraja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030223
1298,Prov. Jawa Tengah,Kab. Banyumas,Kec. Sumbang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030221
1299,Prov. Jawa Tengah,Kab. Banyumas,Kec. Jatilawang,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030203
1300,Prov. Jawa Tengah,Kab. Banyumas,Kec. Kemranjen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030206
1301,Prov. Jawa Tengah,Kab. Banyumas,Kec. Banyumas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030211
1302,Prov. Jawa Tengah,Kab. Banyumas,Kec. Pekuncen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030216
1303,Prov. Jawa Tengah,Kab. Banyumas,Kec. Sumpiuh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030207
1304,Prov. Jawa Tengah,Kab. Banyumas,Kec. Lumbir,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030201
1305,Prov. Jawa Tengah,Kab. Banyumas,Kec. Gumelar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030215
1306,Prov. Jawa Tengah,Kab. Banyumas,Kec. Kebasen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030205
1307,Prov. Jawa Tengah,Kab. Banyumas,Kec. Kembaran,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030222
1308,Prov. Jawa Tengah,Kab. Banyumas,Kec. Tambak,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030208
1309,Prov. Jawa Tengah,Kab. Banyumas,Kec. Kedung Banteng,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030219
1310,Prov. Jawa Tengah,Kab. Banyumas,Kec. Patikraja,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030212
1311,Prov. Jawa Tengah,Kab. Banyumas,Kec. Rawalo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030204
1312,Prov. Jawa Tengah,Kab. Banyumas,Kec. Baturaden,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030220
1313,Prov. Jawa Tengah,Kab. Banyumas,Kec. Kalibagor,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030210
1314,Prov. Jawa Tengah,Kab. Banyumas,Kec. Purwokerto Barat,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030225
1315,Prov. Jawa Tengah,Kab. Banyumas,Kec. Karanglewas,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030218
1316,Prov. Jawa Tengah,Kab. Banyumas,Kec. Purwokerto Utara,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030227
1317,Prov. Jawa Tengah,Kab. Banyumas,Kec. Purwojati,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030213
1318,Prov. Jawa Tengah,Kab. Banyumas,Kec. Somagede,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030209
1319,Prov. Jawa Tengah,Kab. Grobogan,Kec. Purwodadi,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031513
1320,Prov. Jawa Tengah,Kab. Grobogan,Kec. Karangrayung,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031502
1321,Prov. Jawa Tengah,Kab. Grobogan,Kec. Toroh,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031504
1322,Prov. Jawa Tengah,Kab. Grobogan,Kec. Pulokulon,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031506
1323,Prov. Jawa Tengah,Kab. Grobogan,Kec. Wirosari,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031510
1324,Prov. Jawa Tengah,Kab. Grobogan,Kec. Gubug,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031517
1325,Prov. Jawa Tengah,Kab. Grobogan,Kec. Kradenan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031507
1326,Prov. Jawa Tengah,Kab. Grobogan,Kec. Godong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031516
1327,Prov. Jawa Tengah,Kab. Grobogan,Kec. Geyer,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031505
1328,Prov. Jawa Tengah,Kab. Grobogan,Kec. Grobogan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031512
1329,Prov. Jawa Tengah,Kab. Grobogan,Kec. Gabus,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031508
1330,Prov. Jawa Tengah,Kab. Grobogan,Kec. Ngaringan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031509
1331,Prov. Jawa Tengah,Kab. Grobogan,Kec. Penawangan,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031503
1332,Prov. Jawa Tengah,Kab. Grobogan,Kec. Kedungjati,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031501
1333,Prov. Jawa Tengah,Kab. Grobogan,Kec. Tegowanu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031518
1334,Prov. Jawa Tengah,Kab. Grobogan,Kec. Brati,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031514
1335,Prov. Jawa Tengah,Kab. Grobogan,Kec. Tawangharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031511
1336,Prov. Jawa Tengah,Kab. Grobogan,Kec. Tanggungharjo,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031519
1337,Prov. Jawa Tengah,Kab. Grobogan,Kec. Klambu,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/031515
1338,Prov. Jawa Tengah,Kab. Kebumen,Kec. Kebumen,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030512
1339,Prov. Jawa Tengah,Kab. Kebumen,Kec. Sempor,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030518
1340,Prov. Jawa Tengah,Kab. Kebumen,Kec. Gombong,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030519
1341,Prov. Jawa Tengah,Kab. Kebumen,Kec. Karanganyar,http://dapo.dikdasmen.kemdikbud.go.id/sp/3/030520
